Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
3818,CA-2018-102582,15/09/18,19/09/18,Standard Class,NW-18400,Natalie Webber,Consumer,Mobile,Alabama,South,TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,59.97,3,0,0
3962,CA-2018-113901,19/10/18,24/10/18,Standard Class,NH-18610,Nicole Hansen,Corporate,Detroit,Michigan,Central,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,149.95,5,0,44.985
3997,CA-2018-105627,08/03/18,12/03/18,Standard Class,DK-12895,Dana Kaydos,Consumer,Kenosha,Wisconsin,Central,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,769.95,5,0,223.2855
4096,CA-2018-102491,24/08/18,28/08/18,Standard Class,KW-16435,Katrina Willman,Consumer,Florence,Kentucky,South,TEC-PH-10001619,Technology,Phones,LG G3,587.97,3,0,170.5113
4110,CA-2018-153717,25/12/18,01/01/19,Standard Class,DL-13495,Dionis Lloyd,Corporate,Detroit,Michigan,Central,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",73.98,2,0,19.9746
4526,US-2020-105046,17/07/20,23/07/20,Standard Class,BE-11335,Bill Eplett,Home Office,Rome,New York,East,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,269.98,2,0,67.495
4540,CA-2018-104129,27/02/18,02/03/18,Standard Class,ES-14080,Erin Smith,Corporate,Providence,Rhode Island,East,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,105.98,2,0,1.0598
4574,CA-2019-139395,12/12/19,18/12/19,Standard Class,MG-17650,Matthew Grinstein,Home Office,Jackson,Michigan,Central,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,657.93,7,0,184.2204
4607,CA-2018-135020,28/05/18,02/06/18,Standard Class,MS-17770,Maxwell Schwartz,Consumer,Rochester,New York,East,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,45.99,1,0,13.3371
4618,CA-2018-117800,21/09/18,26/09/18,Standard Class,TH-21550,Tracy Hopkins,Home Office,Everett,Massachusetts,East,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,589.9,2,0,147.475
4673,CA-2019-133550,31/07/19,06/08/19,Standard Class,KL-16645,Ken Lonsdale,Consumer,Detroit,Michigan,Central,TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,635.96,4,0,165.3496
4674,CA-2019-133550,31/07/19,06/08/19,Standard Class,KL-16645,Ken Lonsdale,Consumer,Detroit,Michigan,Central,TEC-PH-10001079,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,118.99,1,0,33.3172
4688,CA-2019-101987,24/06/19,30/06/19,Standard Class,HL-15040,Hunter Lopez,Consumer,Richmond,Indiana,Central,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,440.91,9,0,123.4548
4920,CA-2019-160304,02/01/19,07/01/19,Standard Class,BM-11575,Brendan Murry,Corporate,Gaithersburg,Maryland,East,TEC-PH-10000455,Technology,Phones,GE 30522EE2,231.98,2,0,67.2742
5026,US-2020-130953,29/07/20,03/08/20,Standard Class,RF-19735,Roland Fjeld,Consumer,Oklahoma City,Oklahoma,Central,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,461.97,3,0,133.9713
5063,CA-2018-136798,08/05/18,12/05/18,Standard Class,DL-12925,Daniel Lacy,Consumer,Minneapolis,Minnesota,Central,TEC-PH-10000441,Technology,Phones,VTech DS6151,377.97,3,0,105.8316
5298,CA-2020-108791,27/07/20,31/07/20,Standard Class,TM-21490,Tony Molinari,Consumer,Yonkers,New York,East,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,543.92,8,0,135.98
5308,US-2019-168410,21/02/19,26/02/19,Standard Class,BV-11245,Benjamin Venier,Corporate,Oceanside,New York,East,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,39.98,2,0,1.999
5531,CA-2020-160885,02/12/20,06/12/20,Standard Class,JK-16090,Juliana Krohn,Consumer,Omaha,Nebraska,Central,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,2479.96,4,0,743.988
5693,US-2018-138093,10/12/18,16/12/18,Standard Class,KM-16225,Kalyca Meade,Corporate,Baltimore,Maryland,East,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,134.99,1,0,36.4473
5750,CA-2020-104913,18/11/20,22/11/20,Standard Class,DK-13090,Dave Kipp,Consumer,Long Beach,New York,East,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",74.95,5,0,36.7255
5899,CA-2019-167682,03/04/19,09/04/19,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,Richmond,Indiana,Central,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,259.96,4,0,124.7808
6007,CA-2020-129581,11/12/20,18/12/20,Standard Class,KN-16390,Katherine Nockton,Corporate,New Bedford,Massachusetts,East,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,128.85,3,0,3.8655
6143,CA-2020-121083,09/07/20,15/07/20,Standard Class,JF-15190,Jamie Frazer,Consumer,Manchester,Connecticut,East,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,257.98,2,0,74.8142
6181,CA-2018-158421,21/09/18,26/09/18,Standard Class,GB-14575,Giulietta Baptist,Consumer,Columbia,South Carolina,South,TEC-PH-10000369,Technology,Phones,HTC One Mini,629.95,5,0,176.386
6182,CA-2018-158421,21/09/18,26/09/18,Standard Class,GB-14575,Giulietta Baptist,Consumer,Columbia,South Carolina,South,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,113.73,3,0,32.9817
6199,CA-2018-149909,13/11/18,17/11/18,Standard Class,RA-19915,Russell Applegate,Consumer,Columbus,Indiana,Central,TEC-PH-10001536,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,50.97,3,0,13.2522
6218,US-2018-129553,27/07/18,02/08/18,Standard Class,PG-18820,Patrick Gardner,Consumer,Louisville,Kentucky,South,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,29.97,3,0,0.2997
6219,CA-2019-160220,20/10/19,26/10/19,Standard Class,JS-16030,Joy Smith,Consumer,Trenton,Michigan,Central,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",125.7,6,0,35.196
6220,CA-2019-160220,20/10/19,26/10/19,Standard Class,JS-16030,Joy Smith,Consumer,Trenton,Michigan,Central,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,191.98,2,0,51.8346
6314,CA-2020-120019,16/02/20,21/02/20,Standard Class,NG-18355,Nat Gilpin,Corporate,Fairfield,Connecticut,East,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",14.99,1,0,7.3451
6399,CA-2020-151981,06/08/20,12/08/20,Standard Class,GM-14455,Gary Mitchum,Home Office,Concord,New Hampshire,East,TEC-PH-10003601,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",824.95,5,0,247.485
6469,CA-2019-163804,02/12/19,08/12/19,Standard Class,DB-13270,Deborah Brumfield,Home Office,Providence,Rhode Island,East,TEC-PH-10000441,Technology,Phones,VTech DS6151,629.95,5,0,176.386
6471,CA-2018-108532,29/08/18,02/09/18,Standard Class,CC-12100,Chad Cunningham,Home Office,Detroit,Michigan,Central,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,131.98,2,0,35.6346
6539,CA-2018-109862,25/10/18,30/10/18,Standard Class,HK-14890,Heather Kirkland,Corporate,Newark,Delaware,East,TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,158.99,1,0,41.3374
6585,CA-2020-104731,21/07/20,27/07/20,Standard Class,AM-10705,Anne McFarland,Consumer,Salem,Virginia,South,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,271.96,4,0,67.99
6614,CA-2018-107678,21/04/18,28/04/18,Standard Class,JK-16090,Juliana Krohn,Consumer,Louisville,Kentucky,South,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,469.95,5,0,131.586
6758,CA-2020-124205,15/09/20,19/09/20,Standard Class,TC-21145,Theresa Coyne,Corporate,Lakewood,New Jersey,East,TEC-PH-10002115,Technology,Phones,Plantronics 81402,395.94,6,0,102.9444
6890,CA-2020-164756,18/09/20,22/09/20,Standard Class,SS-20140,Saphhira Shifley,Corporate,Columbus,Georgia,South,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,95.68,8,0,26.7904
6895,CA-2020-164756,18/09/20,22/09/20,Standard Class,SS-20140,Saphhira Shifley,Corporate,Columbus,Georgia,South,TEC-PH-10002447,Technology,Phones,AT&T CL83451 4-Handset Telephone,411.98,2,0,119.4742
6984,CA-2019-116526,01/09/19,05/09/19,Standard Class,JA-15970,Joseph Airdo,Consumer,Detroit,Michigan,Central,TEC-PH-10002365,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,8.78,1,0,2.2828
7133,CA-2020-141439,26/11/20,01/12/20,Standard Class,TT-21460,Tonja Turnell,Home Office,Richmond,Indiana,Central,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,1879.96,4,0,545.1884
7135,CA-2020-141439,26/11/20,01/12/20,Standard Class,TT-21460,Tonja Turnell,Home Office,Richmond,Indiana,Central,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,89.98,2,0,43.1904
7180,US-2019-144351,14/11/19,18/11/19,Standard Class,RC-19960,Ryan Crowe,Consumer,Baltimore,Maryland,East,TEC-PH-10001644,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",89.97,3,0,25.1916
7261,CA-2019-152730,30/05/19,04/06/19,Standard Class,EM-14140,Eugene Moren,Home Office,Superior,Wisconsin,Central,TEC-PH-10000441,Technology,Phones,VTech DS6151,125.99,1,0,35.2772
7382,CA-2019-105732,13/09/19,18/09/19,Standard Class,AG-10270,Alejandro Grove,Consumer,Omaha,Nebraska,Central,TEC-PH-10001644,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",149.95,5,0,41.986
7389,CA-2019-105732,13/09/19,18/09/19,Standard Class,AG-10270,Alejandro Grove,Consumer,Omaha,Nebraska,Central,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,29.97,3,0,0.2997
7686,CA-2018-116876,14/02/18,21/02/18,Standard Class,TT-21070,Ted Trevino,Consumer,Rochester,New York,East,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,625.99,1,0,187.797
7704,CA-2019-114601,26/08/19,02/09/19,Standard Class,AA-10480,Andrew Allen,Consumer,Detroit,Michigan,Central,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,209.97,3,0,58.7916
7739,CA-2020-141103,30/07/20,06/08/20,Standard Class,JF-15355,Jay Fein,Consumer,Baltimore,Maryland,East,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,89.95,5,0,43.176
7745,CA-2019-133613,17/06/19,22/06/19,Standard Class,CP-12340,Christine Phan,Corporate,Waterbury,Connecticut,East,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,566.97,3,0,153.0819
7752,CA-2018-133242,18/06/18,24/06/18,Standard Class,KH-16510,Keith Herrera,Consumer,Arlington,Virginia,South,TEC-PH-10002496,Technology,Phones,Cisco SPA301,467.97,3,0,140.391
7781,CA-2019-139381,18/04/19,22/04/19,Standard Class,RF-19840,Roy Französisch,Consumer,Chesapeake,Virginia,South,TEC-PH-10004924,Technology,Phones,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",29.56,4,0,7.9812
7847,CA-2018-125976,27/09/18,02/10/18,Standard Class,JK-15205,Jamie Kunitz,Consumer,Arlington,Virginia,South,TEC-PH-10002496,Technology,Phones,Cisco SPA301,1871.88,12,0,561.564
8001,US-2018-151407,08/11/18,12/11/18,Standard Class,RD-19585,Rob Dowd,Consumer,Dubuque,Iowa,Central,TEC-PH-10003885,Technology,Phones,Cisco SPA508G,263.96,4,0,76.5484
8313,US-2020-105935,26/01/20,31/01/20,Standard Class,BD-11500,Bradley Drucker,Consumer,Columbus,Georgia,South,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,2939.93,7,0,764.3818
8349,US-2018-115238,30/04/18,04/05/18,Standard Class,JW-15220,Jane Waco,Corporate,Lawrence,Massachusetts,East,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",209.5,10,0,58.66
8523,US-2019-160206,01/04/19,07/04/19,Standard Class,MY-18295,Muhammed Yedwab,Corporate,Milwaukee,Wisconsin,Central,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,12.99,1,0,0.2598
8799,US-2019-150140,06/04/19,10/04/19,Standard Class,VM-21685,Valerie Mitchum,Home Office,Burlington,Vermont,East,TEC-PH-10002555,Technology,Phones,Nortel Meridian M5316 Digital phone,1294.75,5,0,336.635
8835,US-2020-132675,24/09/20,28/09/20,Standard Class,KF-16285,Karen Ferguson,Home Office,Sandy Springs,Georgia,South,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,89.9,2,0,25.172
9068,CA-2019-150077,04/02/19,10/02/19,Standard Class,MS-17365,Maribeth Schnelling,Consumer,Rockville,Maryland,East,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,90.48,2,0,23.5248
9094,US-2018-132836,01/06/18,05/06/18,Standard Class,AJ-10945,Ashley Jarboe,Consumer,Detroit,Michigan,Central,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,299.98,2,0,83.9944
9096,US-2018-132836,01/06/18,05/06/18,Standard Class,AJ-10945,Ashley Jarboe,Consumer,Detroit,Michigan,Central,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",41.9,2,0,11.732
9690,US-2020-135986,20/06/20,27/06/20,Standard Class,PG-18895,Paul Gonzalez,Consumer,Richmond,Virginia,South,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,503.96,4,0,125.99
9737,US-2018-100069,29/06/18,03/07/18,Standard Class,NF-18475,Neil Französisch,Home Office,Omaha,Nebraska,Central,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,269.98,2,0,72.8946
9774,CA-2019-160234,26/06/19,03/07/19,Standard Class,PF-19225,Phillip Flathmann,Consumer,Atlanta,Georgia,South,TEC-PH-10004434,Technology,Phones,Cisco IP Phone 7961G VoIP phone - Dark gray,135.95,1,0,39.4255
9781,CA-2019-153178,14/09/19,18/09/19,Standard Class,CL-12565,Clay Ludtke,Consumer,Long Beach,New York,East,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,437.85,3,0,131.355
9861,CA-2020-113278,14/01/20,20/01/20,Standard Class,HR-14770,Hallie Redmond,Home Office,Richmond,Indiana,Central,TEC-PH-10000169,Technology,Phones,ARKON Windshield Dashboard Air Vent Car Mount Holder,67.8,4,0,1.356
9984,US-2019-157728,22/09/19,28/09/19,Standard Class,RC-19960,Ryan Crowe,Consumer,Grand Rapids,Michigan,Central,TEC-PH-10001305,Technology,Phones,Panasonic KX TS208W Corded phone,97.98,2,0,27.4344
9989,CA-2020-163629,17/11/20,21/11/20,Standard Class,RA-19885,Ruben Ausman,Corporate,Athens,Georgia,South,TEC-PH-10004006,Technology,Phones,Panasonic KX - TS880B Telephone,206.1,5,0,55.647
45,CA-2019-118255,11/03/19,13/03/19,First Class,ON-18715,Odella Nelson,Corporate,Eagan,Minnesota,Central,TEC-AC-10000171,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",45.98,2,0,19.7714
60,CA-2019-111682,17/06/19,18/06/19,First Class,TB-21055,Ted Butterfield,Consumer,Troy,New York,East,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,30,2,0,3.3
384,CA-2018-125395,26/06/18,29/06/18,Second Class,LA-16780,Laura Armstrong,Corporate,Taylor,Michigan,Central,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,41.9,2,0,8.799
512,CA-2020-135307,26/11/20,27/11/20,First Class,LS-17245,Lynn Smith,Consumer,Gladstone,Missouri,Central,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,38.04,2,0,12.1728
651,CA-2019-160745,11/12/19,16/12/19,Second Class,AR-10825,Anthony Rawles,Corporate,Vancouver,Washington,West,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,316,4,0,31.6
676,CA-2020-130351,05/12/20,08/12/20,First Class,RB-19570,Rob Beeghly,Consumer,Columbus,Indiana,Central,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,99.39,3,0,40.7499
809,CA-2018-140921,03/02/18,05/02/18,First Class,AA-10375,Allen Armold,Consumer,Omaha,Nebraska,Central,TEC-AC-10004901,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,149.97,3,0,50.9898
915,CA-2020-102519,27/11/20,29/11/20,First Class,BM-11650,Brian Moss,Corporate,Milwaukee,Wisconsin,Central,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,143.73,9,0,56.0547
938,US-2020-111745,05/11/20,06/11/20,First Class,RA-19885,Ruben Ausman,Corporate,Farmington,New Mexico,West,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,159.99,1,0,54.3966
1015,US-2018-126214,21/12/18,24/12/18,Second Class,JS-15880,John Stevenson,Consumer,Seattle,Washington,West,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,99.6,1,0,36.852
1167,CA-2018-125416,02/11/18,02/11/18,Same Day,KC-16540,Kelly Collister,Consumer,Seattle,Washington,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,447.93,9,0,49.2723
1654,US-2020-132444,18/11/20,21/11/20,First Class,CD-12280,Christina DeMoss,Consumer,Seattle,Washington,West,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,132.52,4,0,54.3332
1672,CA-2019-107615,22/03/19,25/03/19,First Class,RB-19645,Robert Barroso,Corporate,North Las Vegas,Nevada,West,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,58.58,2,0,19.3314
1695,CA-2018-156335,25/09/18,28/09/18,Second Class,PO-19195,Phillina Ober,Home Office,Bayonne,New Jersey,East,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,63.96,4,0,19.8276
1729,CA-2019-106894,07/02/19,07/02/19,Same Day,CA-12265,Christina Anderson,Consumer,Springfield,Virginia,South,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,100,4,0,21
1851,CA-2018-160472,20/07/18,25/07/18,Second Class,RK-19300,Ralph Kennedy,Consumer,South Bend,Indiana,Central,TEC-AC-10002253,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,831.2,5,0,124.68
1961,CA-2020-110905,10/09/20,15/09/20,Second Class,RW-19690,Robert Waldorf,Consumer,Springfield,Missouri,Central,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,296.85,5,0,53.433
1962,CA-2020-110905,10/09/20,15/09/20,Second Class,RW-19690,Robert Waldorf,Consumer,Springfield,Missouri,Central,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,112.8,6,0,6.768
2056,CA-2020-120376,22/12/20,25/12/20,First Class,TP-21130,Theone Pippenger,Consumer,Detroit,Michigan,Central,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,199.95,5,0,63.984
2058,CA-2020-120376,22/12/20,25/12/20,First Class,TP-21130,Theone Pippenger,Consumer,Detroit,Michigan,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,84.99,1,0,30.5964
2187,CA-2019-101378,14/07/19,14/07/19,Same Day,RH-19600,Rob Haberlin,Consumer,Huntsville,Alabama,South,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29,2,0,7.25
2264,CA-2019-131065,14/11/19,16/11/19,Second Class,AA-10375,Allen Armold,Consumer,Atlanta,Georgia,South,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,499.98,2,0,114.9954
2371,CA-2020-155152,07/07/20,09/07/20,Second Class,MP-17965,Michael Paige,Corporate,Warwick,Rhode Island,East,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,252,4,0,93.24
2512,CA-2018-102722,18/04/18,19/04/18,First Class,KW-16570,Kelly Williams,Consumer,Monroe,Louisiana,South,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,106.5,6,0,41.535
2566,CA-2020-109589,21/12/20,24/12/20,First Class,BD-11635,Brian Derr,Consumer,Bowling Green,Kentucky,South,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,71,4,0,27.69
2741,CA-2020-122707,16/04/20,18/04/20,First Class,EB-13750,Edward Becker,Corporate,Hoover,Alabama,South,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,25.98,2,0,1.5588
2814,CA-2018-135685,16/11/18,18/11/18,Second Class,MP-18175,Mike Pelletier,Home Office,Milwaukee,Wisconsin,Central,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,999.96,4,0,229.9908
3050,CA-2020-121419,02/04/20,04/04/20,First Class,TC-21475,Tony Chapman,Home Office,Columbus,Georgia,South,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,360,4,0,129.6
3064,CA-2018-145184,27/11/18,29/11/18,First Class,JD-16150,Justin Deggeller,Corporate,Newark,Delaware,East,TEC-AC-10000397,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",104.97,3,0,7.3479
3067,CA-2020-106859,13/03/20,18/03/20,Second Class,BF-11215,Benjamin Farhat,Home Office,Albuquerque,New Mexico,West,TEC-AC-10004001,Technology,Accessories,Logitech Wireless Headset H600 Over-The-Head Design,214.95,5,0,88.1295
3183,CA-2020-152912,09/11/20,12/11/20,Second Class,BM-11650,Brian Moss,Corporate,Columbia,Maryland,East,TEC-AC-10004666,Technology,Accessories,Maxell iVDR EX 500GB Cartridge,826.62,3,0,355.4466
